youtube_id,label,path
uy7voV7qgXY,shot put,G:\.shortcut-targets-by-id\1n5yaFEuSp2yBTSRo7uPhTRPAPXl-Iy74\train_subset\uy7voV7qgXY_000002_000012.mp4
C5cAVaQMX1o,wrapping present,G:\.shortcut-targets-by-id\1n5yaFEuSp2yBTSRo7uPhTRPAPXl-Iy74\train_subset\C5cAVaQMX1o_000042_000052.mp4
oag4toyJDZU,ripping paper,G:\.shortcut-targets-by-id\1n5yaFEuSp2yBTSRo7uPhTRPAPXl-Iy74\train_subset\oag4toyJDZU_000776_000786.mp4
C1FGdDTqDpY,shot put,G:\.shortcut-targets-by-id\1n5yaFEuSp2yBTSRo7uPhTRPAPXl-Iy74\train_subset\C1FGdDTqDpY_000003_000013.mp4
R3v7-fRZ75U,dying hair,G:\.shortcut-targets-by-id\1n5yaFEuSp2yBTSRo7uPhTRPAPXl-Iy74\train_subset\R3v7-fRZ75U_000065_000075.mp4
XqSzELypVOM,situp,G:\.shortcut-targets-by-id\1n5yaFEuSp2yBTSRo7uPhTRPAPXl-Iy74\train_subset\XqSzELypVOM_000063_000073.mp4
wv7dZ4kPxKg,wrapping present,G:\.shortcut-targets-by-id\1n5yaFEuSp2yBTSRo7uPhTRPAPXl-Iy74\train_subset\wv7dZ4kPxKg_000011_000021.mp4
6skjbVDVEg4,cooking chicken,G:\.shortcut-targets-by-id\1n5yaFEuSp2yBTSRo7uPhTRPAPXl-Iy74\train_subset\6skjbVDVEg4_000568_000578.mp4
0dmFZrse9kA,hopscotch,G:\.shortcut-targets-by-id\1n5yaFEuSp2yBTSRo7uPhTRPAPXl-Iy74\train_subset\0dmFZrse9kA_000010_000020.mp4
1kDqIps3MDA,stretching leg,G:\.shortcut-targets-by-id\1n5yaFEuSp2yBTSRo7uPhTRPAPXl-Iy74\train_subset\1kDqIps3MDA_000008_000018.mp4
vELljGFwbBI,cooking chicken,G:\.shortcut-targets-by-id\1n5yaFEuSp2yBTSRo7uPhTRPAPXl-Iy74\train_subset\vELljGFwbBI_000550_000560.mp4
pIyC0H3234U,golf driving,G:\.shortcut-targets-by-id\1n5yaFEuSp2yBTSRo7uPhTRPAPXl-Iy74\train_subset\pIyC0H3234U_000036_000046.mp4
G4SAyGg9chI,playing ice hockey,G:\.shortcut-targets-by-id\1n5yaFEuSp2yBTSRo7uPhTRPAPXl-Iy74\train_subset\G4SAyGg9chI_000156_000166.mp4
oP8INkrmqyY,situp,G:\.shortcut-targets-by-id\1n5yaFEuSp2yBTSRo7uPhTRPAPXl-Iy74\train_subset\oP8INkrmqyY_000019_000029.mp4
xTvjhpxu0YE,golf driving,G:\.shortcut-targets-by-id\1n5yaFEuSp2yBTSRo7uPhTRPAPXl-Iy74\train_subset\xTvjhpxu0YE_000015_000025.mp4
eeTJWrXHJKE,golf driving,G:\.shortcut-targets-by-id\1n5yaFEuSp2yBTSRo7uPhTRPAPXl-Iy74\train_subset\eeTJWrXHJKE_000084_000094.mp4
6KuL-Nmzojs,balloon blowing,G:\.shortcut-targets-by-id\1n5yaFEuSp2yBTSRo7uPhTRPAPXl-Iy74\train_subset\6KuL-Nmzojs_000002_000012.mp4
LEz1iK0ySXA,fixing hair,G:\.shortcut-targets-by-id\1n5yaFEuSp2yBTSRo7uPhTRPAPXl-Iy74\train_subset\LEz1iK0ySXA_000088_000098.mp4
I2FPytfUnPE,cooking chicken,G:\.shortcut-targets-by-id\1n5yaFEuSp2yBTSRo7uPhTRPAPXl-Iy74\train_subset\I2FPytfUnPE_000096_000106.mp4
zwGCQlS9qgw,cooking chicken,G:\.shortcut-targets-by-id\1n5yaFEuSp2yBTSRo7uPhTRPAPXl-Iy74\train_subset\zwGCQlS9qgw_000442_000452.mp4
0vy1QR7gQvc,situp,G:\.shortcut-targets-by-id\1n5yaFEuSp2yBTSRo7uPhTRPAPXl-Iy74\train_subset\0vy1QR7gQvc_000026_000036.mp4
2fF1osRrAO0,cooking chicken,G:\.shortcut-targets-by-id\1n5yaFEuSp2yBTSRo7uPhTRPAPXl-Iy74\train_subset\2fF1osRrAO0_000131_000141.mp4
YEEq7X362aw,dying hair,G:\.shortcut-targets-by-id\1n5yaFEuSp2yBTSRo7uPhTRPAPXl-Iy74\train_subset\YEEq7X362aw_000412_000422.mp4
DDMbffKHy3Q,ripping paper,G:\.shortcut-targets-by-id\1n5yaFEuSp2yBTSRo7uPhTRPAPXl-Iy74\train_subset\DDMbffKHy3Q_000018_000028.mp4
zUY5fop4zo8,cooking chicken,G:\.shortcut-targets-by-id\1n5yaFEuSp2yBTSRo7uPhTRPAPXl-Iy74\train_subset\zUY5fop4zo8_000060_000070.mp4
OWrTydwoYW8,baking cookies,G:\.shortcut-targets-by-id\1n5yaFEuSp2yBTSRo7uPhTRPAPXl-Iy74\train_subset\OWrTydwoYW8_000327_000337.mp4
fGdpQExzCMo,playing ice hockey,G:\.shortcut-targets-by-id\1n5yaFEuSp2yBTSRo7uPhTRPAPXl-Iy74\train_subset\fGdpQExzCMo_000160_000170.mp4
l6KpqTePcn4,golf driving,G:\.shortcut-targets-by-id\1n5yaFEuSp2yBTSRo7uPhTRPAPXl-Iy74\train_subset\l6KpqTePcn4_000007_000017.mp4
ko-QKy4pXcg,texting,G:\.shortcut-targets-by-id\1n5yaFEuSp2yBTSRo7uPhTRPAPXl-Iy74\train_subset\ko-QKy4pXcg_000036_000046.mp4
Jj09DFazUwI,flipping pancake,G:\.shortcut-targets-by-id\1n5yaFEuSp2yBTSRo7uPhTRPAPXl-Iy74\train_subset\Jj09DFazUwI_000008_000018.mp4
53CiMpyHTuA,balloon blowing,G:\.shortcut-targets-by-id\1n5yaFEuSp2yBTSRo7uPhTRPAPXl-Iy74\train_subset\53CiMpyHTuA_000024_000034.mp4
2ib1idaGAc4,ripping paper,G:\.shortcut-targets-by-id\1n5yaFEuSp2yBTSRo7uPhTRPAPXl-Iy74\train_subset\2ib1idaGAc4_000037_000047.mp4
omG3stcwCnE,stretching leg,G:\.shortcut-targets-by-id\1n5yaFEuSp2yBTSRo7uPhTRPAPXl-Iy74\train_subset\omG3stcwCnE_000035_000045.mp4
DFUgfuW9mQo,spraying,G:\.shortcut-targets-by-id\1n5yaFEuSp2yBTSRo7uPhTRPAPXl-Iy74\train_subset\DFUgfuW9mQo_000119_000129.mp4
9DC0lhuIros,situp,G:\.shortcut-targets-by-id\1n5yaFEuSp2yBTSRo7uPhTRPAPXl-Iy74\train_subset\9DC0lhuIros_000009_000019.mp4
oUWxkgQJAQo,flipping pancake,G:\.shortcut-targets-by-id\1n5yaFEuSp2yBTSRo7uPhTRPAPXl-Iy74\train_subset\oUWxkgQJAQo_000001_000011.mp4
02lHl-AlVZw,ripping paper,G:\.shortcut-targets-by-id\1n5yaFEuSp2yBTSRo7uPhTRPAPXl-Iy74\train_subset\02lHl-AlVZw_000000_000010.mp4
S4uUr9XlKRo,spraying,G:\.shortcut-targets-by-id\1n5yaFEuSp2yBTSRo7uPhTRPAPXl-Iy74\train_subset\S4uUr9XlKRo_000363_000373.mp4
KbXWLfLprlc,hopscotch,G:\.shortcut-targets-by-id\1n5yaFEuSp2yBTSRo7uPhTRPAPXl-Iy74\train_subset\KbXWLfLprlc_000000_000010.mp4
iouoFMFO-kM,writing,G:\.shortcut-targets-by-id\1n5yaFEuSp2yBTSRo7uPhTRPAPXl-Iy74\train_subset\iouoFMFO-kM_000026_000036.mp4
Ao4w-iAqhpM,playing ice hockey,G:\.shortcut-targets-by-id\1n5yaFEuSp2yBTSRo7uPhTRPAPXl-Iy74\train_subset\Ao4w-iAqhpM_000058_000068.mp4
YW7HhlxpXb4,spraying,G:\.shortcut-targets-by-id\1n5yaFEuSp2yBTSRo7uPhTRPAPXl-Iy74\train_subset\YW7HhlxpXb4_000029_000039.mp4
hb0hYVveei4,writing,G:\.shortcut-targets-by-id\1n5yaFEuSp2yBTSRo7uPhTRPAPXl-Iy74\train_subset\hb0hYVveei4_000022_000032.mp4
secUFKhswTw,texting,G:\.shortcut-targets-by-id\1n5yaFEuSp2yBTSRo7uPhTRPAPXl-Iy74\train_subset\secUFKhswTw_000006_000016.mp4
U6OhZd9f8C8,shot put,G:\.shortcut-targets-by-id\1n5yaFEuSp2yBTSRo7uPhTRPAPXl-Iy74\train_subset\U6OhZd9f8C8_000003_000013.mp4
Dx3hckCFdg8,cooking chicken,G:\.shortcut-targets-by-id\1n5yaFEuSp2yBTSRo7uPhTRPAPXl-Iy74\train_subset\Dx3hckCFdg8_000368_000378.mp4
fJQwv-4xIP8,flipping pancake,G:\.shortcut-targets-by-id\1n5yaFEuSp2yBTSRo7uPhTRPAPXl-Iy74\train_subset\fJQwv-4xIP8_000000_000010.mp4
NX0qDhUid40,playing clarinet,G:\.shortcut-targets-by-id\1n5yaFEuSp2yBTSRo7uPhTRPAPXl-Iy74\train_subset\NX0qDhUid40_000146_000156.mp4
W8KVjflueJ0,situp,G:\.shortcut-targets-by-id\1n5yaFEuSp2yBTSRo7uPhTRPAPXl-Iy74\train_subset\W8KVjflueJ0_000001_000011.mp4
v7drGugaBKs,playing clarinet,G:\.shortcut-targets-by-id\1n5yaFEuSp2yBTSRo7uPhTRPAPXl-Iy74\train_subset\v7drGugaBKs_000023_000033.mp4
PiOocjfyQj0,situp,G:\.shortcut-targets-by-id\1n5yaFEuSp2yBTSRo7uPhTRPAPXl-Iy74\train_subset\PiOocjfyQj0_000018_000028.mp4
v9pnEmPt09k,dying hair,G:\.shortcut-targets-by-id\1n5yaFEuSp2yBTSRo7uPhTRPAPXl-Iy74\train_subset\v9pnEmPt09k_000108_000118.mp4
3Yi-dS2s2xY,balloon blowing,G:\.shortcut-targets-by-id\1n5yaFEuSp2yBTSRo7uPhTRPAPXl-Iy74\train_subset\3Yi-dS2s2xY_000201_000211.mp4
9hnUsvhaLuY,shot put,G:\.shortcut-targets-by-id\1n5yaFEuSp2yBTSRo7uPhTRPAPXl-Iy74\train_subset\9hnUsvhaLuY_000005_000015.mp4
sha6Bmgsv94,wrapping present,G:\.shortcut-targets-by-id\1n5yaFEuSp2yBTSRo7uPhTRPAPXl-Iy74\train_subset\sha6Bmgsv94_000180_000190.mp4
W3movG0qulE,cooking chicken,G:\.shortcut-targets-by-id\1n5yaFEuSp2yBTSRo7uPhTRPAPXl-Iy74\train_subset\W3movG0qulE_002174_002184.mp4
PszBtsAL-w8,baking cookies,G:\.shortcut-targets-by-id\1n5yaFEuSp2yBTSRo7uPhTRPAPXl-Iy74\train_subset\PszBtsAL-w8_000004_000014.mp4
rYiAjdV4FgE,playing ice hockey,G:\.shortcut-targets-by-id\1n5yaFEuSp2yBTSRo7uPhTRPAPXl-Iy74\train_subset\rYiAjdV4FgE_000002_000012.mp4
nkeGD9EGFp8,texting,G:\.shortcut-targets-by-id\1n5yaFEuSp2yBTSRo7uPhTRPAPXl-Iy74\train_subset\nkeGD9EGFp8_000010_000020.mp4
ZZim81eqFsM,writing,G:\.shortcut-targets-by-id\1n5yaFEuSp2yBTSRo7uPhTRPAPXl-Iy74\train_subset\ZZim81eqFsM_000098_000108.mp4
kfKK1tDOVKY,dying hair,G:\.shortcut-targets-by-id\1n5yaFEuSp2yBTSRo7uPhTRPAPXl-Iy74\train_subset\kfKK1tDOVKY_000128_000138.mp4
-fAxrhJhFy4,stretching leg,G:\.shortcut-targets-by-id\1n5yaFEuSp2yBTSRo7uPhTRPAPXl-Iy74\train_subset\-fAxrhJhFy4_000001_000011.mp4
wa78lJLwUvw,playing clarinet,G:\.shortcut-targets-by-id\1n5yaFEuSp2yBTSRo7uPhTRPAPXl-Iy74\train_subset\wa78lJLwUvw_000188_000198.mp4
4ibmflYp0wA,hopscotch,G:\.shortcut-targets-by-id\1n5yaFEuSp2yBTSRo7uPhTRPAPXl-Iy74\train_subset\4ibmflYp0wA_000008_000018.mp4
Yb3e2LuYngc,cooking chicken,G:\.shortcut-targets-by-id\1n5yaFEuSp2yBTSRo7uPhTRPAPXl-Iy74\train_subset\Yb3e2LuYngc_000410_000420.mp4
JqSb2WFuP64,balloon blowing,G:\.shortcut-targets-by-id\1n5yaFEuSp2yBTSRo7uPhTRPAPXl-Iy74\train_subset\JqSb2WFuP64_000001_000011.mp4
f0lFkb3RKPw,golf driving,G:\.shortcut-targets-by-id\1n5yaFEuSp2yBTSRo7uPhTRPAPXl-Iy74\train_subset\f0lFkb3RKPw_000480_000490.mp4
ngxGK57ky2w,dying hair,G:\.shortcut-targets-by-id\1n5yaFEuSp2yBTSRo7uPhTRPAPXl-Iy74\train_subset\ngxGK57ky2w_000156_000166.mp4
bqpZtr2JbiE,riding camel,G:\.shortcut-targets-by-id\1n5yaFEuSp2yBTSRo7uPhTRPAPXl-Iy74\train_subset\bqpZtr2JbiE_000185_000195.mp4
6IgrggPb01c,playing ice hockey,G:\.shortcut-targets-by-id\1n5yaFEuSp2yBTSRo7uPhTRPAPXl-Iy74\train_subset\6IgrggPb01c_000129_000139.mp4
cubK5AGQCXM,playing ice hockey,G:\.shortcut-targets-by-id\1n5yaFEuSp2yBTSRo7uPhTRPAPXl-Iy74\train_subset\cubK5AGQCXM_000009_000019.mp4
fg93ks-54BE,balloon blowing,G:\.shortcut-targets-by-id\1n5yaFEuSp2yBTSRo7uPhTRPAPXl-Iy74\train_subset\fg93ks-54BE_000017_000027.mp4
YK2KG-OlyIg,dying hair,G:\.shortcut-targets-by-id\1n5yaFEuSp2yBTSRo7uPhTRPAPXl-Iy74\train_subset\YK2KG-OlyIg_000027_000037.mp4
QWeFPW7BXyg,cooking chicken,G:\.shortcut-targets-by-id\1n5yaFEuSp2yBTSRo7uPhTRPAPXl-Iy74\train_subset\QWeFPW7BXyg_000059_000069.mp4
kdKZvF2vgHU,playing clarinet,G:\.shortcut-targets-by-id\1n5yaFEuSp2yBTSRo7uPhTRPAPXl-Iy74\train_subset\kdKZvF2vgHU_000005_000015.mp4
2yk8tNgeRC0,stretching leg,G:\.shortcut-targets-by-id\1n5yaFEuSp2yBTSRo7uPhTRPAPXl-Iy74\train_subset\2yk8tNgeRC0_000021_000031.mp4
BzEsl1F0x6o,stretching leg,G:\.shortcut-targets-by-id\1n5yaFEuSp2yBTSRo7uPhTRPAPXl-Iy74\train_subset\BzEsl1F0x6o_000002_000012.mp4
0rJ0lbQDl3k,cooking chicken,G:\.shortcut-targets-by-id\1n5yaFEuSp2yBTSRo7uPhTRPAPXl-Iy74\train_subset\0rJ0lbQDl3k_000184_000194.mp4
7wfET3gQLSM,stretching leg,G:\.shortcut-targets-by-id\1n5yaFEuSp2yBTSRo7uPhTRPAPXl-Iy74\train_subset\7wfET3gQLSM_000004_000014.mp4
Cr0pR8QtiyU,situp,G:\.shortcut-targets-by-id\1n5yaFEuSp2yBTSRo7uPhTRPAPXl-Iy74\train_subset\Cr0pR8QtiyU_000002_000012.mp4
RivtkxkDGUY,baking cookies,G:\.shortcut-targets-by-id\1n5yaFEuSp2yBTSRo7uPhTRPAPXl-Iy74\train_subset\RivtkxkDGUY_000912_000922.mp4
LjscCu-fTPk,spraying,G:\.shortcut-targets-by-id\1n5yaFEuSp2yBTSRo7uPhTRPAPXl-Iy74\train_subset\LjscCu-fTPk_000021_000031.mp4
vT6bb2y34UE,wrapping present,G:\.shortcut-targets-by-id\1n5yaFEuSp2yBTSRo7uPhTRPAPXl-Iy74\train_subset\vT6bb2y34UE_000035_000045.mp4
Z0UqFYJTx5s,balloon blowing,G:\.shortcut-targets-by-id\1n5yaFEuSp2yBTSRo7uPhTRPAPXl-Iy74\train_subset\Z0UqFYJTx5s_000064_000074.mp4
XG3Pwzg-NIA,texting,G:\.shortcut-targets-by-id\1n5yaFEuSp2yBTSRo7uPhTRPAPXl-Iy74\train_subset\XG3Pwzg-NIA_000021_000031.mp4
Lsk6nWGhtfI,cooking chicken,G:\.shortcut-targets-by-id\1n5yaFEuSp2yBTSRo7uPhTRPAPXl-Iy74\train_subset\Lsk6nWGhtfI_000250_000260.mp4
PJ-wMBio22E,situp,G:\.shortcut-targets-by-id\1n5yaFEuSp2yBTSRo7uPhTRPAPXl-Iy74\train_subset\PJ-wMBio22E_000000_000010.mp4
SF3mLuxK-Mc,flipping pancake,G:\.shortcut-targets-by-id\1n5yaFEuSp2yBTSRo7uPhTRPAPXl-Iy74\train_subset\SF3mLuxK-Mc_000000_000010.mp4
A8iMUPyB43Q,dying hair,G:\.shortcut-targets-by-id\1n5yaFEuSp2yBTSRo7uPhTRPAPXl-Iy74\train_subset\A8iMUPyB43Q_000239_000249.mp4
ug1tyj7AwhY,fixing hair,G:\.shortcut-targets-by-id\1n5yaFEuSp2yBTSRo7uPhTRPAPXl-Iy74\train_subset\ug1tyj7AwhY_000289_000299.mp4
a3cxxitoVgI,ripping paper,G:\.shortcut-targets-by-id\1n5yaFEuSp2yBTSRo7uPhTRPAPXl-Iy74\train_subset\a3cxxitoVgI_000092_000102.mp4
ogLmOWIvRXQ,baking cookies,G:\.shortcut-targets-by-id\1n5yaFEuSp2yBTSRo7uPhTRPAPXl-Iy74\train_subset\ogLmOWIvRXQ_000012_000022.mp4
WwkmMoFkOYE,dying hair,G:\.shortcut-targets-by-id\1n5yaFEuSp2yBTSRo7uPhTRPAPXl-Iy74\train_subset\WwkmMoFkOYE_000460_000470.mp4
Zesi0Hb4nS8,playing clarinet,G:\.shortcut-targets-by-id\1n5yaFEuSp2yBTSRo7uPhTRPAPXl-Iy74\train_subset\Zesi0Hb4nS8_000000_000010.mp4
xlT0Dw6nstM,spraying,G:\.shortcut-targets-by-id\1n5yaFEuSp2yBTSRo7uPhTRPAPXl-Iy74\train_subset\xlT0Dw6nstM_000048_000058.mp4
qOQsuDD4gKQ,stretching leg,G:\.shortcut-targets-by-id\1n5yaFEuSp2yBTSRo7uPhTRPAPXl-Iy74\train_subset\qOQsuDD4gKQ_000000_000010.mp4
GXIfSSi6shU,dying hair,G:\.shortcut-targets-by-id\1n5yaFEuSp2yBTSRo7uPhTRPAPXl-Iy74\train_subset\GXIfSSi6shU_000048_000058.mp4
WG8Exu7yHe8,flipping pancake,G:\.shortcut-targets-by-id\1n5yaFEuSp2yBTSRo7uPhTRPAPXl-Iy74\train_subset\WG8Exu7yHe8_000005_000015.mp4
v6c2Oy-vGaE,wrapping present,G:\.shortcut-targets-by-id\1n5yaFEuSp2yBTSRo7uPhTRPAPXl-Iy74\train_subset\v6c2Oy-vGaE_000004_000014.mp4
iWxlvwhYNKo,writing,G:\.shortcut-targets-by-id\1n5yaFEuSp2yBTSRo7uPhTRPAPXl-Iy74\train_subset\iWxlvwhYNKo_000086_000096.mp4
Tz80wf7t6No,playing ice hockey,G:\.shortcut-targets-by-id\1n5yaFEuSp2yBTSRo7uPhTRPAPXl-Iy74\train_subset\Tz80wf7t6No_000050_000060.mp4
DRWMUsADKFM,wrapping present,G:\.shortcut-targets-by-id\1n5yaFEuSp2yBTSRo7uPhTRPAPXl-Iy74\train_subset\DRWMUsADKFM_000097_000107.mp4
7sNVDLklGmM,situp,G:\.shortcut-targets-by-id\1n5yaFEuSp2yBTSRo7uPhTRPAPXl-Iy74\train_subset\7sNVDLklGmM_000001_000011.mp4
E0r0Lnml6fM,situp,G:\.shortcut-targets-by-id\1n5yaFEuSp2yBTSRo7uPhTRPAPXl-Iy74\train_subset\E0r0Lnml6fM_000028_000038.mp4
vlMbsyQGSD4,situp,G:\.shortcut-targets-by-id\1n5yaFEuSp2yBTSRo7uPhTRPAPXl-Iy74\train_subset\vlMbsyQGSD4_000034_000044.mp4
sht1HSLglVc,situp,G:\.shortcut-targets-by-id\1n5yaFEuSp2yBTSRo7uPhTRPAPXl-Iy74\train_subset\sht1HSLglVc_000018_000028.mp4
-zlGTPxjils,playing kickball,G:\.shortcut-targets-by-id\1n5yaFEuSp2yBTSRo7uPhTRPAPXl-Iy74\train_subset\-zlGTPxjils_000055_000065.mp4
vH6SNw7DeJU,shot put,G:\.shortcut-targets-by-id\1n5yaFEuSp2yBTSRo7uPhTRPAPXl-Iy74\train_subset\vH6SNw7DeJU_000003_000013.mp4
MCO9D7asqyk,playing clarinet,G:\.shortcut-targets-by-id\1n5yaFEuSp2yBTSRo7uPhTRPAPXl-Iy74\train_subset\MCO9D7asqyk_000487_000497.mp4
vPy5nXF4xFw,writing,G:\.shortcut-targets-by-id\1n5yaFEuSp2yBTSRo7uPhTRPAPXl-Iy74\train_subset\vPy5nXF4xFw_000822_000832.mp4
ppnNyKX3DhQ,spraying,G:\.shortcut-targets-by-id\1n5yaFEuSp2yBTSRo7uPhTRPAPXl-Iy74\train_subset\ppnNyKX3DhQ_000046_000056.mp4
vcwFRc3zAXw,playing kickball,G:\.shortcut-targets-by-id\1n5yaFEuSp2yBTSRo7uPhTRPAPXl-Iy74\train_subset\vcwFRc3zAXw_000379_000389.mp4
HLq81dg5yc8,balloon blowing,G:\.shortcut-targets-by-id\1n5yaFEuSp2yBTSRo7uPhTRPAPXl-Iy74\train_subset\HLq81dg5yc8_000749_000759.mp4
OJXW9TNUB5Q,wrapping present,G:\.shortcut-targets-by-id\1n5yaFEuSp2yBTSRo7uPhTRPAPXl-Iy74\train_subset\OJXW9TNUB5Q_000004_000014.mp4
g1S73mcc42U,golf driving,G:\.shortcut-targets-by-id\1n5yaFEuSp2yBTSRo7uPhTRPAPXl-Iy74\train_subset\g1S73mcc42U_000005_000015.mp4
qvWSkGJg6wk,balloon blowing,G:\.shortcut-targets-by-id\1n5yaFEuSp2yBTSRo7uPhTRPAPXl-Iy74\train_subset\qvWSkGJg6wk_000017_000027.mp4
0jBwj0bfZ3Y,playing kickball,G:\.shortcut-targets-by-id\1n5yaFEuSp2yBTSRo7uPhTRPAPXl-Iy74\train_subset\0jBwj0bfZ3Y_000000_000010.mp4
F5wgPwsLDLw,texting,G:\.shortcut-targets-by-id\1n5yaFEuSp2yBTSRo7uPhTRPAPXl-Iy74\train_subset\F5wgPwsLDLw_000344_000354.mp4
zrc0BnMPNuk,golf driving,G:\.shortcut-targets-by-id\1n5yaFEuSp2yBTSRo7uPhTRPAPXl-Iy74\train_subset\zrc0BnMPNuk_000035_000045.mp4
cu5zZTgc4qI,shot put,G:\.shortcut-targets-by-id\1n5yaFEuSp2yBTSRo7uPhTRPAPXl-Iy74\train_subset\cu5zZTgc4qI_000000_000010.mp4
K4xqd9tYFck,playing clarinet,G:\.shortcut-targets-by-id\1n5yaFEuSp2yBTSRo7uPhTRPAPXl-Iy74\train_subset\K4xqd9tYFck_000062_000072.mp4
RGGxRyfdi2w,hopscotch,G:\.shortcut-targets-by-id\1n5yaFEuSp2yBTSRo7uPhTRPAPXl-Iy74\train_subset\RGGxRyfdi2w_000105_000115.mp4
affYti663is,baking cookies,G:\.shortcut-targets-by-id\1n5yaFEuSp2yBTSRo7uPhTRPAPXl-Iy74\train_subset\affYti663is_000718_000728.mp4
PY1Lc-hUf1M,dying hair,G:\.shortcut-targets-by-id\1n5yaFEuSp2yBTSRo7uPhTRPAPXl-Iy74\train_subset\PY1Lc-hUf1M_000046_000056.mp4
VGXU-xSDm34,ripping paper,G:\.shortcut-targets-by-id\1n5yaFEuSp2yBTSRo7uPhTRPAPXl-Iy74\train_subset\VGXU-xSDm34_000093_000103.mp4
RQdZq2-xT5o,stretching leg,G:\.shortcut-targets-by-id\1n5yaFEuSp2yBTSRo7uPhTRPAPXl-Iy74\train_subset\RQdZq2-xT5o_000317_000327.mp4
T7Kz454BmoY,baking cookies,G:\.shortcut-targets-by-id\1n5yaFEuSp2yBTSRo7uPhTRPAPXl-Iy74\train_subset\T7Kz454BmoY_000066_000076.mp4
RS0MNz-Ozxo,spraying,G:\.shortcut-targets-by-id\1n5yaFEuSp2yBTSRo7uPhTRPAPXl-Iy74\train_subset\RS0MNz-Ozxo_000209_000219.mp4
FCxberuVT9w,shot put,G:\.shortcut-targets-by-id\1n5yaFEuSp2yBTSRo7uPhTRPAPXl-Iy74\train_subset\FCxberuVT9w_000003_000013.mp4
AWrmVIhqS68,dying hair,G:\.shortcut-targets-by-id\1n5yaFEuSp2yBTSRo7uPhTRPAPXl-Iy74\train_subset\AWrmVIhqS68_000033_000043.mp4
nyhvGnMeu2I,playing clarinet,G:\.shortcut-targets-by-id\1n5yaFEuSp2yBTSRo7uPhTRPAPXl-Iy74\train_subset\nyhvGnMeu2I_001996_002006.mp4
z0Q2Pig155o,texting,G:\.shortcut-targets-by-id\1n5yaFEuSp2yBTSRo7uPhTRPAPXl-Iy74\train_subset\z0Q2Pig155o_000061_000071.mp4
dLkuLsHaaz8,ripping paper,G:\.shortcut-targets-by-id\1n5yaFEuSp2yBTSRo7uPhTRPAPXl-Iy74\train_subset\dLkuLsHaaz8_000018_000028.mp4
jxDMxdDDrK4,shot put,G:\.shortcut-targets-by-id\1n5yaFEuSp2yBTSRo7uPhTRPAPXl-Iy74\train_subset\jxDMxdDDrK4_000004_000014.mp4
piyNwsMO2mY,riding camel,G:\.shortcut-targets-by-id\1n5yaFEuSp2yBTSRo7uPhTRPAPXl-Iy74\train_subset\piyNwsMO2mY_000001_000011.mp4
C4MsAicuvLY,fixing hair,G:\.shortcut-targets-by-id\1n5yaFEuSp2yBTSRo7uPhTRPAPXl-Iy74\train_subset\C4MsAicuvLY_000014_000024.mp4
LzSIq5ZpNMs,situp,G:\.shortcut-targets-by-id\1n5yaFEuSp2yBTSRo7uPhTRPAPXl-Iy74\train_subset\LzSIq5ZpNMs_000010_000020.mp4
gYZYuRUMzms,playing ice hockey,G:\.shortcut-targets-by-id\1n5yaFEuSp2yBTSRo7uPhTRPAPXl-Iy74\train_subset\gYZYuRUMzms_000252_000262.mp4
dovscBv8njg,golf driving,G:\.shortcut-targets-by-id\1n5yaFEuSp2yBTSRo7uPhTRPAPXl-Iy74\train_subset\dovscBv8njg_000054_000064.mp4
3Sa8soBPylM,dying hair,G:\.shortcut-targets-by-id\1n5yaFEuSp2yBTSRo7uPhTRPAPXl-Iy74\train_subset\3Sa8soBPylM_000130_000140.mp4
SDxvWMVbE9A,shot put,G:\.shortcut-targets-by-id\1n5yaFEuSp2yBTSRo7uPhTRPAPXl-Iy74\train_subset\SDxvWMVbE9A_000005_000015.mp4
49SUuXKznk4,riding camel,G:\.shortcut-targets-by-id\1n5yaFEuSp2yBTSRo7uPhTRPAPXl-Iy74\train_subset\49SUuXKznk4_000001_000011.mp4
MvoIoCexd7c,stretching leg,G:\.shortcut-targets-by-id\1n5yaFEuSp2yBTSRo7uPhTRPAPXl-Iy74\train_subset\MvoIoCexd7c_000063_000073.mp4
0aCmwD5GRDk,texting,G:\.shortcut-targets-by-id\1n5yaFEuSp2yBTSRo7uPhTRPAPXl-Iy74\train_subset\0aCmwD5GRDk_000004_000014.mp4
29aDIi7qxXY,cooking chicken,G:\.shortcut-targets-by-id\1n5yaFEuSp2yBTSRo7uPhTRPAPXl-Iy74\train_subset\29aDIi7qxXY_000313_000323.mp4
hT9jz1kiJSA,playing clarinet,G:\.shortcut-targets-by-id\1n5yaFEuSp2yBTSRo7uPhTRPAPXl-Iy74\train_subset\hT9jz1kiJSA_000222_000232.mp4
ksWyCxvnqIA,playing ice hockey,G:\.shortcut-targets-by-id\1n5yaFEuSp2yBTSRo7uPhTRPAPXl-Iy74\train_subset\ksWyCxvnqIA_000002_000012.mp4
vvv01zHyq-U,stretching leg,G:\.shortcut-targets-by-id\1n5yaFEuSp2yBTSRo7uPhTRPAPXl-Iy74\train_subset\vvv01zHyq-U_000004_000014.mp4
52TuOAFGQjg,playing clarinet,G:\.shortcut-targets-by-id\1n5yaFEuSp2yBTSRo7uPhTRPAPXl-Iy74\train_subset\52TuOAFGQjg_000374_000384.mp4
